Column1,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,year
7318,Foot Locker,1185732,"Friday, October 15, 2021",Northeast,Delaware,wilmington,Men's Athletic Footwear,51,90,4590,2111.4,0.46,Online,2021
7319,Foot Locker,1185732,"Friday, October 15, 2021",Northeast,Delaware,wilmington,Women's Street Footwear,50,52,2600,1430,0.55,Online,2021
7320,Foot Locker,1185732,"Friday, October 15, 2021",Northeast,Delaware,wilmington,Women's Athletic Footwear,52,44,2288,1144,0.5,Online,2021
7321,Foot Locker,1185732,"Friday, October 15, 2021",Northeast,Delaware,wilmington,Men's Apparel,62,49,3038,1215.2,0.4,Online,2021
7322,Kohl's,1185732,"Friday, October 15, 2021",Northeast,Delaware,wilmington,Women's Apparel,63,78,4914,2702.7,0.55,Online,2021
7323,Kohl's,1185732,"Sunday, November 14, 2021",Northeast,Delaware,wilmington,Men's Street Footwear,60,135,8100,3807,0.47,Online,2021
7324,Kohl's,1185732,"Sunday, November 14, 2021",Northeast,Delaware,wilmington,Men's Athletic Footwear,53,85,4505,2072.3,0.46,Online,2021
7325,Kohl's,1185732,"Sunday, November 14, 2021",Northeast,Delaware,wilmington,Women's Street Footwear,52,86,4472,2280.72,0.51,Online,2021
7326,Kohl's,1185732,"Sunday, November 14, 2021",Northeast,Delaware,wilmington,Women's Athletic Footwear,51,84,4284,2270.52,0.53,Online,2021
7327,Kohl's,1185732,"Sunday, November 14, 2021",Northeast,Delaware,wilmington,Men's Apparel,60,72,4320,1728,0.4,Online,2021
7328,Kohl's,1185732,"Sunday, November 14, 2021",Northeast,Delaware,wilmington,Women's Apparel,64,98,6272,3449.6,0.55,Online,2021
7329,Kohl's,1185732,"Monday, December 13, 2021",Northeast,Delaware,wilmington,Men's Street Footwear,62,168,10416,4895.52,0.47,Online,2021
7330,Kohl's,1185732,"Monday, December 13, 2021",Northeast,Delaware,wilmington,Men's Athletic Footwear,50,100,5000,2400,0.48,Online,2021
7331,Kohl's,1185732,"Monday, December 13, 2021",Northeast,Delaware,wilmington,Women's Street Footwear,50,109,5450,2943,0.54,Online,2021
7332,Kohl's,1185732,"Monday, December 13, 2021",Northeast,Delaware,wilmington,Women's Athletic Footwear,53,98,5194,2804.76,0.54,Online,2021
7333,Kohl's,1185732,"Monday, December 13, 2021",Northeast,Delaware,wilmington,Men's Apparel,61,91,5551,2220.4,0.4,Online,2021
7334,Kohl's,1185732,"Monday, December 13, 2021",Northeast,Delaware,wilmington,Women's Apparel,65,123,7995,3997.5,0.5,Online,2021
7335,Kohl's,1185732,"Sunday, January 10, 2021",Northeast,Delaware,wilmington,Men's Street Footwear,32,138,4416,2208,0.5,Online,2021
7336,Kohl's,1185732,"Sunday, January 10, 2021",Northeast,Delaware,wilmington,Men's Athletic Footwear,33,77,2541,1194.27,0.47,Online,2021
7337,Kohl's,1185732,"Sunday, January 10, 2021",Northeast,Delaware,wilmington,Women's Street Footwear,24,72,1728,881.28,0.51,Online,2021
7338,Kohl's,1185732,"Sunday, January 10, 2021",Northeast,Delaware,wilmington,Women's Athletic Footwear,27,38,1026,513,0.5,Online,2021
7339,Kohl's,1185732,"Sunday, January 10, 2021",Northeast,Delaware,wilmington,Men's Apparel,41,47,1927,770.8,0.4,Online,2021
7340,Kohl's,1185732,"Sunday, January 10, 2021",Northeast,Delaware,wilmington,Women's Apparel,33,69,2277,1252.35,0.55,Online,2021
7341,Kohl's,1185732,"Monday, February 8, 2021",Northeast,Delaware,wilmington,Men's Street Footwear,34,147,4998,2399.04,0.48,Online,2021
7342,Kohl's,1185732,"Monday, February 8, 2021",Northeast,Delaware,wilmington,Men's Athletic Footwear,32,53,1696,848,0.5,Online,2021
7343,Kohl's,1185732,"Monday, February 8, 2021",Northeast,Delaware,wilmington,Women's Street Footwear,24,63,1512,771.12,0.51,Online,2021
7344,Kohl's,1185732,"Monday, February 8, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,29,30,870,461.1,0.53,Online,2021
7345,Kohl's,1185732,"Monday, February 8, 2021",Northeast,New Jersey,newark,Men's Apparel,41,47,1927,770.8,0.4,Online,2021
7346,Kohl's,1185732,"Monday, February 8, 2021",Northeast,New Jersey,newark,Women's Apparel,32,74,2368,1255.04,0.53,Online,2021
7347,Kohl's,1185732,"Saturday, March 6, 2021",Northeast,New Jersey,newark,Men's Street Footwear,32,144,4608,2119.68,0.46,Online,2021
7348,Kohl's,1185732,"Saturday, March 6, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,32,58,1856,909.44,0.49,Online,2021
7349,Kohl's,1185732,"Saturday, March 6, 2021",Northeast,New Jersey,newark,Women's Street Footwear,24,59,1416,750.48,0.53,Online,2021
7350,Kohl's,1185732,"Saturday, March 6, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,27,22,594,308.88,0.52,Online,2021
7351,Kohl's,1185732,"Saturday, March 6, 2021",Northeast,New Jersey,newark,Men's Apparel,43,34,1462,657.9,0.45,Online,2021
7352,Kohl's,1185732,"Saturday, March 6, 2021",Northeast,New Jersey,newark,Women's Apparel,32,61,1952,976,0.5,Online,2021
7353,Kohl's,1185732,"Wednesday, April 7, 2021",Northeast,New Jersey,newark,Men's Street Footwear,34,133,4522,2261,0.5,Online,2021
7354,Kohl's,1185732,"Wednesday, April 7, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,33,51,1683,774.18,0.46,Online,2021
7355,Kohl's,1185732,"Wednesday, April 7, 2021",Northeast,New Jersey,newark,Women's Street Footwear,24,51,1224,612,0.5,Online,2021
7356,Kohl's,1185732,"Wednesday, April 7, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,27,27,729,371.79,0.51,Online,2021
7357,Kohl's,1185732,"Wednesday, April 7, 2021",Northeast,New Jersey,newark,Men's Apparel,44,27,1188,522.72,0.44,Online,2021
7358,Kohl's,1185732,"Wednesday, April 7, 2021",Northeast,New Jersey,newark,Women's Apparel,33,68,2244,1211.76,0.54,Online,2021
7359,Kohl's,1185732,"Thursday, May 6, 2021",Northeast,New Jersey,newark,Men's Street Footwear,48,130,6240,2932.8,0.47,Online,2021
7360,Kohl's,1185732,"Thursday, May 6, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,41,68,2788,1394,0.5,Online,2021
7361,Kohl's,1185732,"Thursday, May 6, 2021",Northeast,New Jersey,newark,Women's Street Footwear,38,75,2850,1425,0.5,Online,2021
7362,Kohl's,1185732,"Thursday, May 6, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,38,56,2128,1064,0.5,Online,2021
7363,Kohl's,1185732,"Thursday, May 6, 2021",Northeast,New Jersey,newark,Men's Apparel,47,68,3196,1310.36,0.41,Online,2021
7364,Kohl's,1185732,"Thursday, May 6, 2021",Northeast,New Jersey,newark,Women's Apparel,51,102,5202,2705.04,0.52,Online,2021
7365,Kohl's,1185732,"Tuesday, June 8, 2021",Northeast,New Jersey,newark,Men's Street Footwear,45,156,7020,3229.2,0.46,Online,2021
7366,Kohl's,1185732,"Tuesday, June 8, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,44,105,4620,2125.2,0.46,Online,2021
7367,Kohl's,1185732,"Tuesday, June 8, 2021",Northeast,New Jersey,newark,Women's Street Footwear,38,69,2622,1389.66,0.53,Online,2021
7368,Kohl's,1185732,"Tuesday, June 8, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,39,65,2535,1368.9,0.54,Online,2021
7369,Kohl's,1185732,"Tuesday, June 8, 2021",Northeast,New Jersey,newark,Men's Apparel,46,65,2990,1345.5,0.45,Online,2021
7370,Kohl's,1185732,"Tuesday, June 8, 2021",Northeast,New Jersey,newark,Women's Apparel,50,120,6000,3000,0.5,Online,2021
7371,Kohl's,1185732,"Tuesday, July 6, 2021",Northeast,New Jersey,newark,Men's Street Footwear,47,188,8836,4152.92,0.47,Online,2021
7372,Kohl's,1185732,"Tuesday, July 6, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,42,98,4116,2058,0.5,Online,2021
7373,Kohl's,1185732,"Tuesday, July 6, 2021",Northeast,New Jersey,newark,Women's Street Footwear,37,81,2997,1558.44,0.52,Online,2021
7374,Kohl's,1185732,"Tuesday, July 6, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,36,63,2268,1224.72,0.54,Online,2021
7375,Kohl's,1185732,"Tuesday, July 6, 2021",Northeast,New Jersey,newark,Men's Apparel,48,74,3552,1527.36,0.43,Online,2021
7376,Kohl's,1185732,"Tuesday, July 6, 2021",Northeast,New Jersey,newark,Women's Apparel,54,131,7074,3749.22,0.53,Online,2021
7377,Kohl's,1185732,"Saturday, August 7, 2021",Northeast,New Jersey,newark,Men's Street Footwear,47,180,8460,4060.8,0.48,Online,2021
7378,Kohl's,1185732,"Saturday, August 7, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,42,101,4242,1993.74,0.47,Online,2021
7379,Kohl's,1185732,"Saturday, August 7, 2021",Northeast,New Jersey,newark,Women's Street Footwear,37,75,2775,1498.5,0.54,Online,2021
7380,Kohl's,1185732,"Saturday, August 7, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,36,52,1872,954.72,0.51,Online,2021
7381,Kohl's,1185732,"Saturday, August 7, 2021",Northeast,New Jersey,newark,Men's Apparel,46,46,2116,909.88,0.43,Online,2021
7382,Kohl's,1185732,"Saturday, August 7, 2021",Northeast,New Jersey,newark,Women's Apparel,52,105,5460,2893.8,0.53,Online,2021
7383,Kohl's,1185732,"Monday, September 6, 2021",Northeast,New Jersey,newark,Men's Street Footwear,46,124,5704,2794.96,0.49,Online,2021
7384,Kohl's,1185732,"Monday, September 6, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,41,72,2952,1476,0.5,Online,2021
7385,Kohl's,1185732,"Monday, September 6, 2021",Northeast,New Jersey,newark,Women's Street Footwear,39,51,1989,1054.17,0.53,Online,2021
7386,Kohl's,1185732,"Monday, September 6, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,37,38,1406,745.18,0.53,Online,2021
7387,Kohl's,1185732,"Monday, September 6, 2021",Northeast,New Jersey,newark,Men's Apparel,47,41,1927,790.07,0.41,Online,2021
7388,Kohl's,1185732,"Monday, September 6, 2021",Northeast,New Jersey,newark,Women's Apparel,50,73,3650,1934.5,0.53,Online,2021
7389,Kohl's,1185732,"Friday, October 8, 2021",Northeast,New Jersey,newark,Men's Street Footwear,53,119,6307,2901.22,0.46,Online,2021
7390,Kohl's,1185732,"Friday, October 8, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,48,63,3024,1512,0.5,Online,2021
7391,Kohl's,1185732,"Friday, October 8, 2021",Northeast,New Jersey,newark,Women's Street Footwear,46,42,1932,966,0.5,Online,2021
7392,Kohl's,1185732,"Friday, October 8, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,48,31,1488,773.76,0.52,Online,2021
7393,Kohl's,1185732,"Friday, October 8, 2021",Northeast,New Jersey,newark,Men's Apparel,58,38,2204,903.64,0.41,Online,2021
7394,Sports Direct,1185732,"Friday, October 8, 2021",Northeast,New Jersey,newark,Women's Apparel,62,68,4216,2234.48,0.53,Online,2021
7395,Sports Direct,1185732,"Sunday, November 7, 2021",Northeast,New Jersey,newark,Men's Street Footwear,59,108,6372,3058.56,0.48,Online,2021
7396,Sports Direct,1185732,"Sunday, November 7, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,46,80,3680,1803.2,0.49,Online,2021
7397,Sports Direct,1185732,"Sunday, November 7, 2021",Northeast,New Jersey,newark,Women's Street Footwear,48,68,3264,1664.64,0.51,Online,2021
7398,Sports Direct,1185732,"Sunday, November 7, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,49,65,3185,1751.75,0.55,Online,2021
7399,Sports Direct,1185732,"Sunday, November 7, 2021",Northeast,New Jersey,newark,Men's Apparel,55,59,3245,1427.8,0.44,Online,2021
7400,Sports Direct,1185732,"Sunday, November 7, 2021",Northeast,New Jersey,newark,Women's Apparel,59,91,5369,2845.57,0.53,Online,2021
7401,Sports Direct,1185732,"Monday, December 6, 2021",Northeast,New Jersey,newark,Men's Street Footwear,55,149,8195,3933.6,0.48,Online,2021
7402,Sports Direct,1185732,"Monday, December 6, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,49,105,5145,2469.6,0.48,Online,2021
7403,Sports Direct,1185732,"Monday, December 6, 2021",Northeast,New Jersey,newark,Women's Street Footwear,49,91,4459,2229.5,0.5,Online,2021
7404,Sports Direct,1185732,"Monday, December 6, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,47,83,3901,1989.51,0.51,Online,2021
7405,Sports Direct,1185732,"Monday, December 6, 2021",Northeast,New Jersey,newark,Men's Apparel,55,83,4565,2054.25,0.45,Online,2021
7406,Sports Direct,1185732,"Monday, December 6, 2021",Northeast,New Jersey,newark,Women's Apparel,59,101,5959,3217.86,0.54,Online,2021
7407,Sports Direct,1185732,"Thursday, January 7, 2021",Northeast,New Jersey,newark,Men's Street Footwear,38,125,4750,2422.5,0.51,Online,2021
7408,Sports Direct,1185732,"Thursday, January 7, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,37,87,3219,1673.88,0.52,Online,2021
7409,Sports Direct,1185732,"Thursday, January 7, 2021",Northeast,New Jersey,newark,Women's Street Footwear,28,90,2520,1008,0.4,Online,2021
7410,Sports Direct,1185732,"Thursday, January 7, 2021",Northeast,New Jersey,newark,Women's Athletic Footwear,33,42,1386,609.84,0.44,Online,2021
7411,Sports Direct,1185732,"Thursday, January 7, 2021",Northeast,New Jersey,newark,Men's Apparel,49,60,2940,1205.4,0.41,Online,2021
7412,Sports Direct,1185732,"Thursday, January 7, 2021",Northeast,New Jersey,newark,Women's Apparel,37,81,2997,1498.5,0.5,Online,2021
7413,Sports Direct,1185732,"Friday, February 5, 2021",Northeast,New Jersey,newark,Men's Street Footwear,39,149,5811,2905.5,0.5,Online,2021
7414,Sports Direct,1185732,"Friday, February 5, 2021",Northeast,New Jersey,newark,Men's Athletic Footwear,37,54,1998,999,0.5,Online,2021
7415,Sports Direct,1185732,"Friday, February 5, 2021",Northeast,New Jersey,newark,Women's Street Footwear,29,65,1885,848.25,0.45,Online,2021
7416,Sports Direct,1185732,"Friday, February 5, 2021",Northeast,Connecticut,hartford,Women's Athletic Footwear,32,34,1088,478.72,0.44,Online,2021
7417,Sports Direct,1185732,"Friday, February 5, 2021",Northeast,Connecticut,hartford,Men's Apparel,49,60,2940,1293.6,0.44,Online,2021
7418,Sports Direct,1185732,"Friday, February 5, 2021",Northeast,Connecticut,hartford,Women's Apparel,39,84,3276,1474.2,0.45,Online,2021
7419,Sports Direct,1185732,"Wednesday, March 3, 2021",Northeast,Connecticut,hartford,Men's Street Footwear,39,130,5070,2535,0.5,Online,2021
7420,Sports Direct,1185732,"Wednesday, March 3, 2021",Northeast,Connecticut,hartford,Men's Athletic Footwear,38,56,2128,1149.12,0.54,Online,2021
7421,Sports Direct,1185732,"Wednesday, March 3, 2021",Northeast,Connecticut,hartford,Women's Street Footwear,29,68,1972,887.4,0.45,Online,2021
7422,Sports Direct,1185732,"Wednesday, March 3, 2021",Northeast,Connecticut,hartford,Women's Athletic Footwear,32,30,960,403.2,0.42,Online,2021
7423,Sports Direct,1185732,"Wednesday, March 3, 2021",Northeast,Connecticut,hartford,Men's Apparel,48,39,1872,748.8,0.4,Online,2021
7424,Sports Direct,1185732,"Wednesday, March 3, 2021",Northeast,Connecticut,hartford,Women's Apparel,38,73,2774,1359.26,0.49,Online,2021
7425,Sports Direct,1185732,"Sunday, April 4, 2021",Northeast,Connecticut,hartford,Men's Street Footwear,36,150,5400,2700,0.5,Online,2021
7426,Sports Direct,1185732,"Sunday, April 4, 2021",Northeast,Connecticut,hartford,Men's Athletic Footwear,38,58,2204,1212.2,0.55,Online,2021
7427,Sports Direct,1185732,"Sunday, April 4, 2021",Northeast,Connecticut,hartford,Women's Street Footwear,29,56,1624,698.32,0.43,Online,2021
7428,Sports Direct,1185732,"Sunday, April 4, 2021",Northeast,Connecticut,hartford,Women's Athletic Footwear,32,38,1216,547.2,0.45,Online,2021
7429,Sports Direct,1185732,"Sunday, April 4, 2021",Northeast,Connecticut,hartford,Men's Apparel,46,35,1610,724.5,0.45,Online,2021
7430,Sports Direct,1185732,"Sunday, April 4, 2021",Northeast,Connecticut,hartford,Women's Apparel,36,69,2484,1242,0.5,Online,2021
7431,Sports Direct,1185732,"Monday, May 3, 2021",Northeast,Connecticut,hartford,Men's Street Footwear,54,142,7668,3910.68,0.51,Online,2021
7432,Sports Direct,1185732,"Monday, May 3, 2021",Northeast,Connecticut,hartford,Men's Athletic Footwear,48,73,3504,1857.12,0.53,Online,2021
7433,Sports Direct,1185732,"Monday, May 3, 2021",Northeast,Connecticut,hartford,Women's Street Footwear,43,74,3182,1272.8,0.4,Online,2021
7434,Sports Direct,1185732,"Monday, May 3, 2021",Northeast,Connecticut,hartford,Women's Athletic Footwear,44,63,2772,1136.52,0.41,Online,2021
7435,Sports Direct,1185732,"Monday, May 3, 2021",Northeast,Connecticut,hartford,Men's Apparel,50,70,3500,1540,0.44,Online,2021
7436,Sports Direct,1185732,"Monday, May 3, 2021",Northeast,Connecticut,hartford,Women's Apparel,55,113,6215,3045.35,0.49,Online,2021
7437,Sports Direct,1185732,"Saturday, June 5, 2021",Northeast,Connecticut,hartford,Men's Street Footwear,50,175,8750,4812.5,0.55,Online,2021
7438,Sports Direct,1185732,"Saturday, June 5, 2021",Northeast,Connecticut,hartford,Men's Athletic Footwear,48,94,4512,2256,0.5,Online,2021
7439,Sports Direct,1185732,"Saturday, June 5, 2021",Northeast,Connecticut,hartford,Women's Street Footwear,42,87,3654,1644.3,0.45,Online,2021
7440,Sports Direct,1185732,"Saturday, June 5, 2021",Northeast,Connecticut,hartford,Women's Athletic Footwear,42,80,3360,1411.2,0.42,Online,2021
7441,Sports Direct,1185732,"Saturday, June 5, 2021",Northeast,Connecticut,hartford,Men's Apparel,53,74,3922,1725.68,0.44,Online,2021
7442,Sports Direct,1185732,"Saturday, June 5, 2021",Northeast,Connecticut,hartford,Women's Apparel,56,123,6888,3375.12,0.49,Online,2021
7443,Sports Direct,1185732,"Saturday, July 3, 2021",Northeast,Connecticut,hartford,Men's Street Footwear,54,189,10206,5511.24,0.54,Online,2021
7444,Sports Direct,1185732,"Saturday, July 3, 2021",Northeast,Connecticut,hartford,Men's Athletic Footwear,48,112,5376,2849.28,0.53,Online,2021
7445,Sports Direct,1185732,"Saturday, July 3, 2021",Northeast,Connecticut,hartford,Women's Street Footwear,44,81,3564,1568.16,0.44,Online,2021
7446,Sports Direct,1185732,"Saturday, July 3, 2021",Northeast,Connecticut,hartford,Women's Athletic Footwear,42,80,3360,1478.4,0.44,Online,2021
7447,Sports Direct,1185732,"Saturday, July 3, 2021",Northeast,Connecticut,hartford,Men's Apparel,53,81,4293,1888.92,0.44,Online,2021
7448,Sports Direct,1185732,"Saturday, July 3, 2021",Northeast,Connecticut,hartford,Women's Apparel,56,143,8008,3843.84,0.48,Online,2021
7449,Sports Direct,1185732,"Wednesday, August 4, 2021",Northeast,Connecticut,hartford,Men's Street Footwear,51,163,8313,4572.15,0.55,Online,2021
7450,Sports Direct,1185732,"Wednesday, August 4, 2021",Northeast,Connecticut,hartford,Men's Athletic Footwear,48,108,5184,2851.2,0.55,Online,2021
7451,Sports Direct,1185732,"Wednesday, August 4, 2021",Northeast,Connecticut,hartford,Women's Street Footwear,41,85,3485,1463.7,0.42,Online,2021
7452,Sports Direct,1185732,"Wednesday, August 4, 2021",Northeast,Connecticut,hartford,Women's Athletic Footwear,41,68,2788,1143.08,0.41,Online,2021
7453,Sports Direct,1185732,"Wednesday, August 4, 2021",Northeast,Connecticut,hartford,Men's Apparel,51,52,2652,1166.88,0.44,Online,2021
7454,Sports Direct,1185732,"Wednesday, August 4, 2021",Northeast,Connecticut,hartford,Women's Apparel,55,105,5775,2887.5,0.5,Online,2021
